To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station,AQI,AQI Category
14-08-2021 00:00,11.49,0.34,1.96,21.74,37.28,10.78,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",37.0,Good
15-08-2021 00:00,13.78,0.43,3.2,24.02,34.21,11.34,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",34.0,Good
16-08-2021 00:00,13.56,0.25,3.02,17.9,18.77,5.94,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",22.0,Good
17-08-2021 00:00,11.4,0.32,1.88,18.19,19.01,6.71,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",23.0,Good
18-08-2021 00:00,12.11,0.33,3.02,19.4,20.15,7.92,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",24.0,Good
19-08-2021 00:00,13.38,0.29,3.26,17.0,17.94,4.75,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",21.0,Good
20-08-2021 00:00,12.02,0.23,2.3,17.08,22.06,6.23,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",22.0,Good
21-08-2021 00:00,11.2,0.25,2.49,18.98,30.16,7.32,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",30.0,Good
22-08-2021 00:00,9.33,0.29,1.98,21.98,28.82,5.93,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",29.0,Good
23-08-2021 00:00,11.75,0.38,2.98,25.52,22.98,7.6,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",32.0,Good
24-08-2021 00:00,11.74,0.52,3.57,32.86,33.84,12.91,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",41.0,Good
25-08-2021 00:00,13.46,0.68,4.74,32.88,48.91,17.39,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",49.0,Good
26-08-2021 00:00,12.72,0.4,2.52,25.45,38.48,9.84,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",38.0,Good
27-08-2021 00:00,10.87,0.39,3.03,23.15,29.54,8.9,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",30.0,Good
28-08-2021 00:00,7.58,0.43,4.24,23.69,32.25,8.95,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",32.0,Good
29-08-2021 00:00,6.51,0.36,2.87,24.07,22.43,4.19,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",30.0,Good
30-08-2021 00:00,14.5,0.37,2.38,23.06,40.15,14.17,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",40.0,Good
31-08-2021 00:00,14.96,0.28,2.15,17.28,22.09,8.2,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",22.0,Good
01-09-2021 00:00,12.95,0.29,2.31,18.92,30.18,9.19,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",30.0,Good
02-09-2021 00:00,9.93,0.36,2.62,22.05,33.1,8.99,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",33.0,Good
03-09-2021 00:00,9.69,0.42,3.1,26.59,44.82,12.78,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",45.0,Good
04-09-2021 00:00,9.49,0.43,2.21,25.26,27.32,6.08,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",32.0,Good
05-09-2021 00:00,10.39,0.42,2.72,23.31,18.74,5.34,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",29.0,Good
06-09-2021 00:00,12.4,0.32,2.42,20.12,14.69,3.16,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",25.0,Good
07-09-2021 00:00,11.24,0.29,1.24,17.95,13.61,2.08,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",22.0,Good
08-09-2021 00:00,10.89,0.27,2.91,17.43,12.79,3.13,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",22.0,Good
09-09-2021 00:00,10.38,0.32,2.62,16.14,14.57,2.33,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",20.0,Good
10-09-2021 00:00,9.04,0.25,3.14,17.84,20.49,2.89,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",22.0,Good
11-09-2021 00:00,7.53,0.3,2.29,20.17,32.51,6.89,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",33.0,Good
12-09-2021 00:00,7.83,0.23,2.87,19.59,27.74,3.9,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",28.0,Good
13-09-2021 00:00,8.66,0.26,2.56,19.11,23.36,2.7,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",24.0,Good
14-09-2021 00:00,12.07,0.29,2.65,17.47,15.82,1.34,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",22.0,Good
15-09-2021 00:00,12.61,0.33,2.54,18.52,33.73,6.46,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",34.0,Good
16-09-2021 00:00,11.89,0.29,2.42,20.67,69.25,13.78,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",69.0,Moderate
17-09-2021 00:00,10.06,0.25,2.5,22.43,69.61,13.56,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",70.0,Moderate
18-09-2021 00:00,10.26,0.31,2.88,21.12,63.59,12.21,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",64.0,Moderate
19-09-2021 00:00,11.49,0.32,3.12,23.91,58.74,13.83,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",59.0,Moderate
20-09-2021 00:00,9.15,0.45,3.31,29.92,49.95,17.67,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",50.0,Good
21-09-2021 00:00,9.07,0.51,3.26,28.48,41.98,10.72,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",42.0,Good
22-09-2021 00:00,10.45,0.29,2.84,22.22,14.8,3.74,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",28.0,Good
23-09-2021 00:00,10.14,0.36,2.79,22.25,17.85,4.83,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",28.0,Good
24-09-2021 00:00,9.66,0.34,2.49,26.15,19.26,7.31,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",33.0,Good
25-09-2021 00:00,12.66,0.34,1.54,25.2,24.41,6.44,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",32.0,Good
26-09-2021 00:00,12.46,0.36,3.12,26.15,23.36,4.53,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",33.0,Good
27-09-2021 00:00,12.71,0.35,2.33,23.58,19.52,4.94,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",29.0,Good
28-09-2021 00:00,12.64,0.37,2.54,22.67,19.47,8.91,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",28.0,Good
29-09-2021 00:00,10.75,0.26,1.93,20.85,15.71,4.32,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",26.0,Good
30-09-2021 00:00,7.82,0.39,1.64,25.35,18.46,5.22,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",32.0,Good
01-10-2021 00:00,5.65,0.37,2.73,26.96,23.75,4.71,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",34.0,Good
02-10-2021 00:00,14.56,0.72,4.06,36.34,54.58,19.08,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",55.0,Moderate
03-10-2021 00:00,11.22,0.56,2.28,30.54,32.67,8.0,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",38.0,Good
04-10-2021 00:00,9.85,0.57,3.66,31.47,36.22,7.33,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",39.0,Good
05-10-2021 00:00,9.84,0.56,2.62,32.43,44.17,11.84,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",44.0,Good
06-10-2021 00:00,10.51,0.51,3.0,33.89,46.45,16.77,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",46.0,Good
07-10-2021 00:00,9.04,0.48,2.22,29.7,35.18,10.04,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",37.0,Good
08-10-2021 00:00,9.29,0.47,2.41,30.15,31.49,7.08,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",38.0,Good
09-10-2021 00:00,12.32,0.38,2.59,30.69,43.05,11.89,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",43.0,Good
10-10-2021 00:00,15.85,0.3,2.71,26.18,22.96,9.08,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",33.0,Good
11-10-2021 00:00,16.42,0.38,3.62,29.28,55.34,18.86,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",55.0,Moderate
12-10-2021 00:00,18.52,0.53,3.76,36.82,93.67,32.0,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",94.0,Moderate
13-10-2021 00:00,23.35,0.67,6.85,39.24,119.89,43.81,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",114.0,Moderate
14-10-2021 00:00,24.5,0.68,8.2,43.98,134.84,59.73,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",123.0,Moderate
15-10-2021 00:00,19.34,0.61,6.58,45.85,122.7,55.45,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",115.0,Moderate
16-10-2021 00:00,,,,,,,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",,
17-10-2021 00:00,34.17,0.58,9.0,33.07,148.0,77.5,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",157.0,Moderate
18-10-2021 00:00,,,,,,,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",,
19-10-2021 00:00,30.53,0.41,2.4,25.18,85.75,37.4,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",86.0,Moderate
20-10-2021 00:00,23.31,0.57,4.9,30.53,95.0,37.46,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",95.0,Moderate
21-10-2021 00:00,15.76,0.68,6.57,40.97,122.2,46.97,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",115.0,Moderate
22-10-2021 00:00,17.69,0.53,5.28,43.09,111.67,44.79,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",108.0,Moderate
23-10-2021 00:00,21.03,0.55,5.81,42.27,105.81,42.27,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",104.0,Moderate
24-10-2021 00:00,28.86,0.5,7.08,47.35,109.63,46.77,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",107.0,Moderate
25-10-2021 00:00,25.47,0.59,5.88,47.35,111.55,49.7,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",108.0,Moderate
26-10-2021 00:00,29.35,0.54,8.1,35.68,110.63,49.85,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",107.0,Moderate
27-10-2021 00:00,28.49,0.42,7.43,37.93,112.08,53.06,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",108.0,Moderate
28-10-2021 00:00,29.73,0.43,11.34,39.18,119.26,57.4,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",113.0,Moderate
29-10-2021 00:00,29.98,0.53,9.47,40.46,123.86,58.79,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",116.0,Moderate
30-10-2021 00:00,34.78,0.51,8.82,34.52,111.81,53.73,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",108.0,Moderate
31-10-2021 00:00,33.6,0.57,7.37,35.76,115.52,58.33,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",111.0,Moderate
01-11-2021 00:00,31.97,0.58,6.8,37.59,112.62,56.0,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",109.0,Moderate
02-11-2021 00:00,29.38,0.7,13.25,48.99,113.36,54.35,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",109.0,Moderate
03-11-2021 00:00,16.9,0.62,6.35,42.41,76.19,35.94,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",76.0,Moderate
04-11-2021 00:00,15.55,0.5,4.25,32.76,32.45,12.27,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",41.0,Good
05-11-2021 00:00,15.64,0.5,4.18,32.43,41.29,19.73,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",41.0,Good
06-11-2021 00:00,16.45,0.47,4.6,34.09,63.98,33.2,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",64.0,Moderate
07-11-2021 00:00,20.12,0.44,3.97,35.41,88.39,41.15,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",88.0,Moderate
08-11-2021 00:00,27.73,0.51,10.83,38.4,112.63,61.87,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",109.0,Moderate
09-11-2021 00:00,37.06,0.42,11.86,39.33,126.88,56.39,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",118.0,Moderate
10-11-2021 00:00,37.01,0.66,13.67,41.91,133.06,64.92,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",122.0,Moderate
11-11-2021 00:00,43.71,0.65,13.92,47.57,151.38,73.62,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",144.0,Moderate
12-11-2021 00:00,46.9,0.64,13.09,40.67,156.85,76.5,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",154.0,Moderate
13-11-2021 00:00,25.38,0.64,8.3,41.25,108.87,47.35,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",106.0,Moderate
14-11-2021 00:00,8.82,0.48,3.49,37.48,41.79,16.55,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",47.0,Good
15-11-2021 00:00,12.67,0.53,4.8,39.58,36.58,11.9,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",49.0,Good
16-11-2021 00:00,9.07,0.42,1.85,36.74,36.44,11.89,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",46.0,Good
17-11-2021 00:00,8.92,0.42,2.47,33.07,29.07,8.07,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",41.0,Good
18-11-2021 00:00,7.91,0.56,2.26,35.05,31.93,10.84,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",44.0,Good
19-11-2021 00:00,9.51,0.62,3.27,39.28,61.0,26.28,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",61.0,Moderate
20-11-2021 00:00,8.34,0.41,4.11,34.07,38.75,14.98,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",43.0,Good
21-11-2021 00:00,8.16,0.4,2.44,32.2,20.89,7.45,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",40.0,Good
22-11-2021 00:00,5.78,0.47,2.34,32.56,17.72,7.07,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",41.0,Good
23-11-2021 00:00,9.45,0.62,4.46,38.79,34.32,8.62,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",48.0,Good
24-11-2021 00:00,11.69,0.7,3.97,37.33,51.98,17.16,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",52.0,Moderate
25-11-2021 00:00,9.71,0.52,3.95,40.31,64.91,32.7,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",65.0,Moderate
26-11-2021 00:00,19.75,0.58,6.82,40.84,86.0,41.27,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",86.0,Moderate
27-11-2021 00:00,23.71,0.55,6.02,43.82,101.35,50.65,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",101.0,Moderate
28-11-2021 00:00,24.69,0.57,6.49,44.87,102.47,53.58,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",102.0,Moderate
29-11-2021 00:00,29.22,0.48,6.92,38.84,102.22,53.73,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",102.0,Moderate
30-11-2021 00:00,26.45,0.58,6.93,37.82,120.03,72.63,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",141.0,Moderate
01-12-2021 00:00,24.24,0.59,8.89,48.25,110.03,55.2,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",107.0,Moderate
02-12-2021 00:00,31.14,0.66,8.2,45.02,121.61,65.29,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",116.0,Moderate
03-12-2021 00:00,37.12,0.67,4.49,39.1,123.07,70.77,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",134.0,Moderate
04-12-2021 00:00,35.43,0.71,6.26,43.44,140.84,74.7,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",148.0,Moderate
05-12-2021 00:00,33.24,0.57,15.31,43.59,131.65,63.16,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",121.0,Moderate
06-12-2021 00:00,33.01,0.63,15.0,43.68,125.16,56.83,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",117.0,Moderate
07-12-2021 00:00,23.6,0.39,6.34,36.28,74.12,31.98,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",74.0,Moderate
08-12-2021 00:00,28.17,0.49,7.27,40.38,92.51,38.1,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",93.0,Moderate
09-12-2021 00:00,26.76,0.52,9.76,42.86,99.21,49.29,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",99.0,Moderate
10-12-2021 00:00,23.29,0.56,6.52,42.17,89.58,41.9,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",90.0,Moderate
11-12-2021 00:00,17.74,0.55,4.52,41.58,68.55,32.17,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",69.0,Moderate
12-12-2021 00:00,22.34,0.6,6.63,42.65,96.42,48.82,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",96.0,Moderate
13-12-2021 00:00,28.89,0.61,8.79,42.62,109.51,58.53,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",107.0,Moderate
14-12-2021 00:00,24.6,0.59,7.66,49.28,110.22,57.12,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",107.0,Moderate
15-12-2021 00:00,24.96,0.6,5.69,46.22,125.17,68.61,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",127.0,Moderate
16-12-2021 00:00,32.45,0.64,12.98,48.89,142.09,69.61,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",130.0,Moderate
17-12-2021 00:00,27.57,0.6,9.48,49.62,131.43,61.82,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",121.0,Moderate
18-12-2021 00:00,25.91,0.59,11.33,56.26,143.86,61.03,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",129.0,Moderate
19-12-2021 00:00,28.14,0.59,10.34,51.6,124.36,53.46,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",117.0,Moderate
20-12-2021 00:00,37.07,0.6,10.92,51.18,139.02,72.36,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",140.0,Moderate
21-12-2021 00:00,34.99,0.7,13.08,54.45,150.08,76.63,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",154.0,Moderate
22-12-2021 00:00,28.77,0.6,12.14,50.2,100.3,60.8,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",63.0,Moderate
23-12-2021 00:00,23.19,0.95,13.15,82.45,129.03,49.91,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",120.0,Moderate
24-12-2021 00:00,27.01,0.96,11.64,83.16,136.33,58.11,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",124.0,Moderate
25-12-2021 00:00,34.45,0.65,7.11,59.75,133.53,66.54,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",123.0,Moderate
26-12-2021 00:00,31.07,0.77,8.59,57.09,129.38,68.31,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",126.0,Moderate
27-12-2021 00:00,25.96,0.83,5.83,55.39,139.25,73.53,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",144.0,Moderate
28-12-2021 00:00,28.17,0.63,4.55,42.83,109.6,62.1,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",107.0,Moderate
29-12-2021 00:00,28.48,0.46,3.59,35.2,87.32,48.16,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",87.0,Moderate
30-12-2021 00:00,21.29,0.46,3.72,40.43,79.08,37.3,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",79.0,Moderate
31-12-2021 00:00,21.59,0.47,2.96,39.97,78.67,39.14,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",79.0,Moderate
01-01-2022 00:00,26.02,0.56,4.53,41.99,98.03,52.99,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",98.0,Moderate
02-01-2022 00:00,23.03,0.56,6.08,43.66,100.73,57.68,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",96.0,Moderate
03-01-2022 00:00,22.28,0.56,4.03,44.43,102.0,59.12,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",102.0,Moderate
04-01-2022 00:00,20.16,0.6,6.14,49.26,107.81,59.1,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",106.0,Moderate
05-01-2022 00:00,23.16,0.6,7.56,50.52,123.05,66.78,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",121.0,Moderate
06-01-2022 00:00,25.46,0.53,4.72,40.21,114.49,64.65,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",113.0,Moderate
07-01-2022 00:00,27.13,0.49,4.02,39.95,88.42,45.55,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",88.0,Moderate
08-01-2022 00:00,23.6,0.46,3.69,40.3,69.45,32.47,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",69.0,Moderate
09-01-2022 00:00,22.24,0.38,3.22,30.77,52.33,22.76,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",52.0,Moderate
10-01-2022 00:00,20.54,0.42,3.42,33.2,61.32,26.27,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",61.0,Moderate
11-01-2022 00:00,20.7,0.39,3.45,31.87,62.03,28.31,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",62.0,Moderate
12-01-2022 00:00,19.34,0.33,2.64,32.05,59.41,26.68,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",59.0,Moderate
13-01-2022 00:00,11.76,0.43,3.3,39.3,65.21,31.96,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",65.0,Moderate
14-01-2022 00:00,16.42,0.42,2.87,34.31,54.31,26.64,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",54.0,Moderate
15-01-2022 00:00,16.51,0.35,3.81,35.18,53.2,22.52,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",53.0,Moderate
16-01-2022 00:00,17.5,0.46,3.34,35.49,61.73,28.37,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",62.0,Moderate
17-01-2022 00:00,15.27,0.54,4.12,36.03,61.52,39.7,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",66.0,Moderate
18-01-2022 00:00,19.85,0.45,3.31,38.12,64.64,35.25,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",65.0,Moderate
19-01-2022 00:00,20.73,0.48,4.23,37.94,81.7,43.75,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",82.0,Moderate
20-01-2022 00:00,16.6,0.59,6.85,50.54,108.26,49.18,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",106.0,Moderate
21-01-2022 00:00,13.55,0.69,5.96,52.76,131.39,62.72,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",121.0,Moderate
22-01-2022 00:00,20.83,0.46,9.41,44.34,104.22,45.98,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",103.0,Moderate
23-01-2022 00:00,20.95,0.54,6.98,45.73,101.32,36.23,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",101.0,Moderate
24-01-2022 00:00,20.06,0.33,4.6,38.69,80.47,26.75,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",80.0,Moderate
25-01-2022 00:00,24.14,0.35,4.99,36.28,117.67,37.7,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",112.0,Moderate
26-01-2022 00:00,25.09,0.42,6.15,40.51,,81.33,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",170.0,Moderate
27-01-2022 00:00,31.13,0.53,8.46,41.9,,82.5,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",174.0,Moderate
28-01-2022 00:00,35.36,0.49,18.53,44.68,185.0,72.66,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",157.0,Moderate
29-01-2022 00:00,34.77,0.4,10.97,41.2,134.25,41.57,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",123.0,Moderate
30-01-2022 00:00,25.17,0.39,18.46,58.21,99.39,35.87,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",99.0,Moderate
31-01-2022 00:00,10.1,1.1,5.7,87.98,145.5,66.5,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",131.0,Moderate
01-02-2022 00:00,33.23,0.82,7.25,70.5,173.0,69.0,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",149.0,Moderate
02-02-2022 00:00,39.17,0.64,5.2,58.6,114.67,49.33,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",110.0,Moderate
03-02-2022 00:00,29.2,0.88,3.4,46.6,143.0,53.0,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",129.0,Moderate
04-02-2022 00:00,21.8,0.5,3.4,32.3,77.0,38.0,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",77.0,Moderate
05-02-2022 00:00,31.2,0.62,4.1,36.25,127.5,49.0,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",119.0,Moderate
06-02-2022 00:00,53.7,0.42,6.2,34.8,151.0,36.0,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",134.0,Moderate
07-02-2022 00:00,,,,,,,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",,
08-02-2022 00:00,39.15,0.52,5.3,45.15,129.0,42.0,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",120.0,Moderate
09-02-2022 00:00,29.62,0.55,2.9,40.58,135.0,51.0,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",124.0,Moderate
10-02-2022 00:00,34.08,0.43,2.54,33.34,107.44,37.33,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",105.0,Moderate
11-02-2022 00:00,37.3,0.45,3.45,37.4,111.5,43.5,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",108.0,Moderate
12-02-2022 00:00,38.16,0.48,6.94,38.51,146.98,64.42,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",132.0,Moderate
13-02-2022 00:00,28.43,0.58,18.02,52.71,132.07,53.76,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",122.0,Moderate
14-02-2022 00:00,27.83,0.63,7.95,58.37,125.99,45.12,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",118.0,Moderate
15-02-2022 00:00,35.38,0.59,3.82,48.2,117.55,53.43,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",112.0,Moderate
16-02-2022 00:00,35.54,0.55,4.51,38.94,112.29,50.69,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",109.0,Moderate
17-02-2022 00:00,32.89,0.59,3.7,40.62,106.77,45.33,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",105.0,Moderate
18-02-2022 00:00,39.04,0.42,4.1,36.16,100.02,41.23,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",68.0,Moderate
19-02-2022 00:00,37.09,0.42,2.3,32.67,91.53,38.6,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",92.0,Moderate
20-02-2022 00:00,43.82,0.42,3.72,39.94,102.0,36.0,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",102.0,Moderate
